dbo;EWM_OBDConfirm_Extensiones;6;Valor_3;nvarchar;400;0;0;1;0;NULL;0
dbo;EWM_OBDConfirm_Extensiones;7;NumeroVersion;int;4;10;0;0;0;NULL;0
dbo;EWM_OBDConfirm_Extensiones;8;FechaProceso;datetime;8;23;3;0;0;(getdate());0
dbo;EWM_OBDConfirm_Extensiones;9;NombreArchivo;nvarchar;1000;0;0;1;0;NULL;0
dbo;EWM_OBDConfirm_FileHash;1;Id;int;4;10;0;0;1;NULL;1
dbo;EWM_OBDConfirm_FileHash;2;NombreArchivo;nvarchar;1000;0;0;0;0;NULL;0
dbo;EWM_OBDConfirm_FileHash;3;HashValor;varbinary;64;0;0;0;0;NULL;0
dbo;EWM_OBDConfirm_FileHash;4;FechaCreacion;datetime;8;23;3;0;0;(getdate());0
dbo;EWM_OBDConfirm_Posiciones;1;ID;int;4;10;0;0;1;NULL;1
dbo;EWM_OBDConfirm_Posiciones;2;Numero_Entrega;nvarchar;100;0;0;0;0;NULL;0
dbo;EWM_OBDConfirm_Posiciones;3;Numero_Posicion;nvarchar;40;0;0;1;0;NULL;0
dbo;EWM_OBDConfirm_Posiciones;4;Pedido_Ref;nvarchar;100;0;0;1;0;NULL;0
dbo;EWM_OBDConfirm_Posiciones;5;Material_SKU;nvarchar;200;0;0;1;0;NULL;0
dbo;EWM_OBDConfirm_Posiciones;6;Cantidad;decimal;9;18;3;1;0;NULL;0
dbo;EWM_OBDConfirm_Posiciones;7;Unidad;nvarchar;20;0;0;1;0;NULL;0
dbo;EWM_OBDConfirm_Posiciones;8;NumeroVersion;int;4;10;0;0;0;NULL;0
dbo;EWM_OBDConfirm_Posiciones;9;FechaProceso;datetime;8;23;3;0;0;(getdate());0
dbo;EWM_OBDConfirm_Posiciones;10;NombreArchivo;nvarchar;1000;0;0;1;0;NULL;0
dbo;EWM_OBDConfirm_Unidades_HDR;1;ID;int;4;10;0;0;1;NULL;1
dbo;EWM_OBDConfirm_Unidades_HDR;2;Numero_Entrega;nvarchar;100;0;0;0;0;NULL;0
dbo;EWM_OBDConfirm_Unidades_HDR;3;ID_Unidad_Manipulacion;nvarchar;200;0;0;1;0;NULL;0
dbo;EWM_OBDConfirm_Unidades_HDR;4;Tipo_Embalaje;nvarchar;100;0;0;1;0;NULL;0
dbo;EWM_OBDConfirm_Unidades_HDR;5;HU_Nivel;nvarchar;20;0;0;1;0;NULL;0
dbo;EWM_OBDConfirm_Unidades_HDR;6;Numero_Externo;nvarchar;200;0;0;1;0;NULL;0
dbo;EWM_OBDConfirm_Unidades_HDR;7;Cantidad_HU;decimal;9;18;3;1;0;NULL;0
dbo;EWM_OBDConfirm_Unidades_HDR;8;NumeroVersion;int;4;10;0;0;0;NULL;0
dbo;EWM_OBDConfirm_Unidades_HDR;9;FechaProceso;datetime;8;23;3;0;0;(getdate());0
dbo;EWM_OBDConfirm_Unidades_HDR;10;NombreArchivo;nvarchar;1000;0;0;1;0;NULL;0
dbo;EWM_OutboundDelivery_Header;1;ID;int;4;10;0;0;1;NULL;1
dbo;EWM_OutboundDelivery_Header;2;Delivery_ID;nvarchar;100;0;0;0;0;NULL;0
dbo;EWM_OutboundDelivery_Header;3;Peso_Bruto;decimal;9;18;3;1;0;NULL;0
dbo;EWM_OutboundDelivery_Header;4;Volumen;decimal;9;18;3;1;0;NULL;0
dbo;EWM_OutboundDelivery_Header;5;Destinatario;nvarchar;510;0;0;1;0;NULL;0
dbo;EWM_OutboundDelivery_Header;6;Direccion;nvarchar;1000;0;0;1;0;NULL;0
dbo;EWM_OutboundDelivery_Header;7;Region;nvarchar;200;0;0;1;0;NULL;0
dbo;EWM_OutboundDelivery_Header;8;Transportista;nvarchar;510;0;0;1;0;NULL;0
dbo;EWM_OutboundDelivery_Header;9;Fecha_Entrega;date;3;10;0;1;0;NULL;0
dbo;EWM_OutboundDelivery_Header;10;NumeroVersion;int;4;10;0;0;0;NULL;0
dbo;EWM_OutboundDelivery_Header;11;FechaProceso;datetime;8;23;3;1;0;(getdate());0
dbo;EWM_OutboundDelivery_Header;12;NombreArchivo;nvarchar;1000;0;0;1;0;NULL;0
dbo;EWM_OutboundDelivery_Items;1;ID;int;4;10;0;0;1;NULL;1
dbo;EWM_OutboundDelivery_Items;2;Delivery_ID_FK;nvarchar;100;0;0;0;0;NULL;0
dbo;EWM_OutboundDelivery_Items;3;Item_Number;nvarchar;100;0;0;1;0;NULL;0
dbo;EWM_OutboundDelivery_Items;4;Material_SKU;nvarchar;200;0;0;1;0;NULL;0
dbo;EWM_OutboundDelivery_Items;5;Descripcion;nvarchar;1000;0;0;1;0;NULL;0
dbo;EWM_OutboundDelivery_Items;6;Cantidad;decimal;9;18;3;1;0;NULL;0
dbo;EWM_OutboundDelivery_Items;7;Unidad_Medida;nvarchar;20;0;0;1;0;NULL;0
dbo;EWM_OutboundDelivery_Items;8;Peso_Neto_Item;decimal;9;18;3;1;0;NULL;0
dbo;EWM_OutboundDelivery_Items;9;NumeroVersion;int;4;10;0;0;0;NULL;0
dbo;EWM_OutboundDelivery_Items;10;FechaProceso;datetime;8;23;3;1;0;(getdate());0
dbo;EWM_OutboundDelivery_Items;11;NombreArchivo;nvarchar;1000;0;0;1;0;NULL;0
dbo;EWM_Pedidos;1;Id;bigint;8;19;0;0;1;NULL;1
dbo;EWM_Pedidos;2;PedidoID;varchar;100;0;0;1;0;NULL;0
dbo;EWM_Pedidos;3;EntregaSAP;varchar;100;0;0;1;0;NULL;0
dbo;EWM_Pedidos;4;VolumenTotal;decimal;9;18;3;1;0;NULL;0
dbo;EWM_Pedidos;5;UnidadVol;varchar;20;0;0;1;0;NULL;0
dbo;EWM_Pedidos;6;PesoTotal;decimal;9;18;3;1;0;NULL;0
dbo;EWM_Pedidos;7;UnidadPeso;varchar;20;0;0;1;0;NULL;0
dbo;EWM_Pedidos;8;TotalBultos;int;4;10;0;1;0;NULL;0
dbo;EWM_Pedidos;9;ClienteID;varchar;100;0;0;1;0;NULL;0
dbo;EWM_Pedidos;10;NombreArchivo;varchar;255;0;0;1;0;NULL;0
dbo;EWM_Pedidos;11;NumeroVersion;int;4;10;0;1;0;((1));0
dbo;EWM_Pedidos;12;FechaProceso;datetime;8;23;3;1;0;(getdate());0
dbo;EWM_WaveConfirm;1;Id;bigint;8;19;0;0;1;NULL;1
dbo;EWM_WaveConfirm;2;WaveID;varchar;50;0;0;1;0;NULL;0
dbo;EWM_WaveConfirm;3;PedidoID;varchar;50;0;0;1;0;NULL;0
dbo;EWM_WaveConfirm;4;CajaID;varchar;100;0;0;1;0;NULL;0
dbo;EWM_WaveConfirm;5;NombreArchivo;varchar;255;0;0;1;0;NULL;0
dbo;EWM_WaveConfirm;6;NumeroVersion;int;4;10;0;1;0;((1));0
dbo;EWM_WaveConfirm;7;FechaProceso;datetime;8;23;3;1;0;(getdate());0
dbo;Staging_EWM_Cartoning;1;ID;bigint;8;19;0;0;1;NULL;1
dbo;Staging_EWM_Cartoning;2;TipoRegistro;nvarchar;20;0;0;1;0;NULL;0
dbo;Staging_EWM_Cartoning;3;C1;nvarchar;510;0;0;1;0;NULL;0
dbo;Staging_EWM_Cartoning;4;C2;nvarchar;510;0;0;1;0;NULL;0
dbo;Staging_EWM_Cartoning;5;C3;nvarchar;510;0;0;1;0;NULL;0
dbo;Staging_EWM_Cartoning;6;C4;nvarchar;510;0;0;1;0;NULL;0
dbo;Staging_EWM_Cartoning;7;C5;nvarchar;510;0;0;1;0;NULL;0
dbo;Staging_EWM_Cartoning;8;C6;nvarchar;510;0;0;1;0;NULL;0
dbo;Staging_EWM_Cartoning;9;C7;nvarchar;510;0;0;1;0;NULL;0
dbo;Staging_EWM_Cartoning;10;C8;nvarchar;510;0;0;1;0;NULL;0
dbo;Staging_EWM_Cartoning;11;C9;nvarchar;510;0;0;1;0;NULL;0
dbo;Staging_EWM_Cartoning;12;C10;nvarchar;510;0;0;1;0;NULL;0
dbo;Staging_EWM_Cartoning;13;C11;nvarchar;510;0;0;1;0;NULL;0
dbo;Staging_EWM_Cartoning;14;C12;nvarchar;510;0;0;1;0;NULL;0
dbo;Staging_EWM_Cartoning;15;C13;nvarchar;510;0;0;1;0;NULL;0
dbo;Staging_EWM_Cartoning;16;C14;nvarchar;510;0;0;1;0;NULL;0
dbo;Staging_EWM_Cartoning;17;NombreArchivo;nvarchar;1000;0;0;1;0;NULL;0
dbo;Staging_EWM_Cartoning;18;FechaCreacion;datetime;8;23;3;0;0;(getdate());0
dbo;Staging_EWM_OBDConfirm_Cabecera;1;ID;bigint;8;19;0;0;1;NULL;1
dbo;Staging_EWM_OBDConfirm_Cabecera;2;Numero_Entrega;nvarchar;100;0;0;0;0;NULL;0
dbo;Staging_EWM_OBDConfirm_Cabecera;3;Fecha_WSHDRLFDAT;nvarchar;40;0;0;1;0;NULL;0
dbo;Staging_EWM_OBDConfirm_Cabecera;4;Fecha_WSHDRWADTI;nvarchar;40;0;0;1;0;NULL;0
dbo;Staging_EWM_OBDConfirm_Cabecera;5;NombreArchivo;nvarchar;1000;0;0;1;0;NULL;0
dbo;Staging_EWM_OBDConfirm_Cabecera;6;FechaCreacion;datetime;8;23;3;0;0;(getdate());0
dbo;Staging_EWM_OBDConfirm_Contenido_Embalaje;1;ID;bigint;8;19;0;0;1;NULL;1
dbo;Staging_EWM_OBDConfirm_Contenido_Embalaje;2;ID_Unidad_Manipulacion_Padre;nvarchar;200;0;0;1;0;NULL;0
dbo;Staging_EWM_OBDConfirm_Contenido_Embalaje;3;ID_Unidad_Manipulacion_Hijo;nvarchar;200;0;0;1;0;NULL;0
dbo;Staging_EWM_OBDConfirm_Contenido_Embalaje;4;Numero_Entrega;nvarchar;100;0;0;1;0;NULL;0
dbo;Staging_EWM_OBDConfirm_Contenido_Embalaje;5;Numero_Posicion;nvarchar;40;0;0;1;0;NULL;0
dbo;Staging_EWM_OBDConfirm_Contenido_Embalaje;6;Cantidad_Empacada;nvarchar;100;0;0;1;0;NULL;0
dbo;Staging_EWM_OBDConfirm_Contenido_Embalaje;7;Unidad;nvarchar;20;0;0;1;0;NULL;0
dbo;Staging_EWM_OBDConfirm_Contenido_Embalaje;8;Material_SKU;nvarchar;200;0;0;1;0;NULL;0
dbo;Staging_EWM_OBDConfirm_Contenido_Embalaje;9;Nivel_HU;nvarchar;20;0;0;1;0;NULL;0
dbo;Staging_EWM_OBDConfirm_Contenido_Embalaje;10;NombreArchivo;nvarchar;1000;0;0;1;0;NULL;0
dbo;Staging_EWM_OBDConfirm_Contenido_Embalaje;11;FechaCreacion;datetime;8;23;3;0;0;(getdate());0
dbo;Staging_EWM_OBDConfirm_Control_Posiciones;1;ID;bigint;8;19;0;0;1;NULL;1
